id,Data.source.citation,Class,Order,Family,Species,Authority,Common.Name,Location.of.population,Country.list,Region,Are.coordinates.for.specific.location.,system,biome,realm,Units,Sampling.method,Data.transformed,year,pop,scalepop,origin,lengthyear
5090," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1976,1.2,-0.823529411764706,Invasive,23
5090," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1977,1.5,-0.6470588235294117,Invasive,23
5090," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1978,1.2,-0.823529411764706,Invasive,23
5090," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1981,1.7,-0.5294117647058824,Invasive,23
5090," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1986,0.9,-1,Invasive,23
5090," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1987,1.2,-0.823529411764706,Invasive,23
5090," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1988,3.4,0.47058823529411775,Invasive,23
5090," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1989,1.3,-0.7647058823529411,Invasive,23
5090," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1992,1.1,-0.8823529411764706,Invasive,23
5090," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1993,4.3,1,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1970,1.9,0.17241379310344818,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1971,3.1,1,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1972,0.5,-0.7931034482758621,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1973,0.3,-0.9310344827586207,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1974,0.7,-0.6551724137931034,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1976,1,-0.4482758620689655,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1977,1.2,-0.31034482758620685,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1981,0.6,-0.7241379310344828,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1984,0.5,-0.7931034482758621,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1985,0.2,-1,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1986,0.4,-0.8620689655172413,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1992,0.3,-0.9310344827586207,Invasive,23
5088," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri slope, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1993,0.5,-0.7931034482758621,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1970,2.5,-0.346938775510204,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1971,4.8,0.5918367346938778,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1972,2.8,-0.22448979591836726,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1973,3.2,-0.0612244897959181,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1974,2.3,-0.4285714285714285,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1975,0.9,-1,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1976,3.5,0.061224489795918435,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1977,1.2,-0.8775510204081632,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1978,0.9,-1,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1980,2.6,-0.30612244897959173,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1984,1.8,-0.6326530612244897,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1985,2,-0.5510204081632653,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1986,2.8,-0.22448979591836726,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1987,1.5,-0.7551020408163265,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1988,5.8,1,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1992,3.5,0.061224489795918435,Invasive,23
5086," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Drift Prairie, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1993,4.4,0.4285714285714288,Invasive,23
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1987,3.6,-0.4444444444444444,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1988,2.6,-1,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1989,3.1,-0.7222222222222222,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1990,5,0.33333333333333326,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1991,4.9,0.2777777777777779,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1992,6.2,1,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1993,5.6,0.6666666666666663,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1994,5,0.33333333333333326,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1995,5.5,0.6111111111111109,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1996,5.5,0.6111111111111109,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1997,5.4,0.5555555555555556,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1998,5,0.33333333333333326,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,1999,4.6,0.11111111111111094,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,2000,5.5,0.6111111111111109,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,2001,4.5,0.05555555555555558,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,2002,4,-0.22222222222222232,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,2003,3.7,-0.38888888888888884,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,2004,3.6,-0.4444444444444444,Invasive,18
4842," Kitchell, J. (2005). Annual Mammal Survey. W. D. o. N. Resources, Wisconsin Department of Natural Resources: 1-8.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Wisconsin, USA",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,number of individuals per volunteer respondent,sightings (live or road kill),No,2005,3,-0.7777777777777779,Invasive,18
3494," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Southern Superior Uplands and Western Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1986,0,-1,Invasive,9
3494," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Southern Superior Uplands and Western Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1987,14,-0.33333333333333337,Invasive,9
